"249190560","JAB£ONKA                      ","2024","08","03",19.3,,13.4,,15.4,,,"8",0.4,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","04",23.4,,5.7,,13.6,,,"8",6.6,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","05",17.9,,12.8,,14.7,,,"8",8.3,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","06",21.5,,12.8,,16.5,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","07",25.8,,5.3,,15.3,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","08",25.9,,8.3,,16.1,,,"8",2.8,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","09",22.9,,14.2,,17.7,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","10",25.9,,10.5,,18.4,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","11",26.7,,9.4,,17.9,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","12",26.4,,7.8,,17.2,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","13",27.0,,9.4,,18.1,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","14",29.7,,7.8,,18.7,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","15",25.9,,11.6,,18.8,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","16",29.8,,13.9,,20.7,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","17",25.7,,13.3,,19.2,,,"8",4.5,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","18",28.3,,16.6,,21.5,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","19",27.6,,13.9,,19.9,,,"8",12.4,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","20",22.1,,16.6,,18.9,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","21",27.9,,13.7,,18.7,,,"8",6.0,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","22",20.4,,8.3,,13.9,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","23",26.5,,4.3,,14.4,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","24",30.6,,8.6,,18.7,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","25",30.7,,9.7,,19.5,,,"8",0.8,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","08","26",23.9,,15.5,,18.9,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","27",23.8,,15.2,,19.2,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","28",28.2,,12.2,,19.3,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","29",28.3,,9.2,,17.8,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","30",29.5,,10.3,,19.3,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","08","31",28.2,,10.3,,18.2,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","01",22.1,,13.0,,17.3,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","02",20.1,,11.6,,15.9,,,"8",3.6,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","03",16.4,,8.9,,11.5,,,"8",16.3,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","04",19.4,,4.0,,12.1,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","05",15.6,,9.6,,11.9,,,"8",29.6,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","06",16.9,,9.5,,12.1,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","07",20.7,,8.0,,14.2,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","08",20.9,,10.7,,15.9,,,"8",9.4,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","09",17.7,,11.9,,13.4,,,"8",2.6,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","10",23.0,,10.1,,16.2,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","11",22.8,,11.1,,17.2,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","12",23.8,,8.9,,15.5,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","13",23.7,,13.4,,17.8,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","14",25.6,,12.3,,18.6,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","15",22.0,,15.8,,18.6,,,"8",0.4,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","16",25.4,,13.5,,18.6,,,"8",0.1,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","17",22.9,,15.2,,18.3,,,"8",21.5,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","18",23.7,,14.1,,18.1,,,"8",0.4,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","19",24.0,,14.8,,18.2,,,"8",0.7,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","20",19.8,,14.5,,16.7,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","21",21.8,,12.9,,16.3,,,"8",26.1,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","22",15.9,,9.1,,11.8,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","23",22.8,,6.4,,13.9,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","24",26.2,,12.6,,18.2,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","25",26.9,,14.6,,20.5,,,"8",30.1,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","26",18.3,,14.0,,15.7,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","27",18.9,,13.2,,16.0,,,"8",0.9,,"W",,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","28",23.5,,12.4,,17.0,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","29",24.1,,12.0,,16.9,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","30",23.8,,13.0,,17.9,,,"8",,"9",,,"8"
"249190670","POLANA CHOCHO£OWSKA           ","2024","08","31",23.8,,13.4,,17.9,,,"8",,"9",,,"8"
"249190890","RADZIECHOWY                   ","2024","08","01",24.1,,12.4,,18.4,,12.2,,0.7,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","02",25.7,,11.0,,18.3,,9.7,,8.2,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","03",21.7,,13.6,,16.4,,13.9,,1.2,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","04",24.1,,7.2,,15.6,,6.6,,1.3,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","05",18.8,,11.6,,15.6,,10.9,,2.9,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","06",18.0,,13.6,,16.1,,13.5,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","07",25.9,,8.1,,17.8,,6.3,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","08",26.9,,12.7,,18.1,,11.4,,49.4,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","09",23.5,,15.8,,18.9,,14.4,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","10",26.9,,14.0,,20.4,,13.0,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","11",27.8,,12.6,,20.3,,11.2,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","12",26.5,,11.2,,18.9,,9.0,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","13",28.2,,10.8,,19.0,,9.1,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","14",30.6,,10.9,,17.9,,9.0,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","15",26.9,,13.1,,21.7,,13.9,,0.4,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","16",30.2,,14.0,,21.7,,12.1,,2.6,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","17",28.8,,16.7,,21.4,,14.9,,38.8,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","18",28.8,,16.7,,22.1,,16.4,,0.4,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","19",25.1,,16.9,,20.0,,16.2,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","20",23.9,,17.1,,20.0,,17.3,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","21",25.3,,16.0,,20.0,,14.5,,3.3,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","22",21.0,,11.3,,15.0,,9.9,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","23",27.6,,8.2,,17.3,,6.5,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","24",32.0,,11.3,,20.9,,9.7,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","25",31.4,,13.5,,23.0,,11.4,,0.0,,"W",,"9"
"249190890","RADZIECHOWY                   ","2024","08","26",24.3,,15.2,,18.7,,15.1,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","27",25.5,,15.2,,19.9,,13.4,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","28",29.8,,14.8,,21.3,,12.9,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","29",29.8,,13.1,,20.8,,11.1,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","30",30.8,,12.1,,19.7,,9.9,,,"9",,,"9"
"249190890","RADZIECHOWY                   ","2024","08","31",26.3,,11.4,,18.6,,10.1,,,"9",,,"9"
"249200020","£AZY                          ","2024","08","01",24.4,,14.5,,19.3,,,"8",5.2,,"W",,"9"
"249200020","£AZY                          ","2024","08","02",26.4,,12.8,,19.6,,,"8",6.8,,"W",,"9"
"249200020","£AZY                          ","2024","08","03",22.0,,13.7,,16.6,,,"8",5.4,,"W",,"9"
"249200020","£AZY                          ","2024","08","04",25.2,,11.6,,19.0,,,"8",0.3,,"W",,"9"
"249200020","£AZY                          ","2024","08","05",22.3,,14.7,,17.7,,,"8",4.9,,"W",,"9"
"249200020","£AZY                          ","2024","08","06",23.3,,14.4,,18.3,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","07",27.0,,9.8,,18.5,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","08",26.1,,13.7,,20.5,,,"8",55.5,,"W",,"9"
"249200020","£AZY                          ","2024","08","09",23.7,,16.5,,19.3,,,"8",0.8,,"W",,"9"
"249200020","£AZY                          ","2024","08","10",26.4,,14.6,,21.0,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","11",26.6,,15.0,,21.5,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","12",26.0,,12.2,,19.1,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","13",26.3,,11.5,,19.1,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","14",27.5,,12.0,,20.5,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","15",30.1,,15.4,,22.0,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","16",30.7,,18.0,,23.9,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","17",28.1,,17.4,,22.7,,,"8",8.2,,"W",,"9"
"249200020","£AZY                          ","2024","08","18",29.1,,19.4,,23.8,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","19",28.1,,17.6,,22.5,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","20",23.4,,18.0,,20.3,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","21",28.0,,16.4,,20.8,,,"8",8.8,,"W",,"9"
"249200020","£AZY                          ","2024","08","22",21.5,,13.0,,16.8,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","23",26.5,,10.6,,18.4,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","24",31.1,,15.2,,23.1,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","25",32.7,,16.4,,24.2,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","26",26.4,,18.2,,21.0,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","27",26.1,,16.8,,20.9,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","28",29.1,,15.5,,21.7,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","29",30.5,,14.7,,22.2,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","30",31.2,,14.4,,21.8,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","08","31",30.1,,14.0,,20.3,,,"8",3.2,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","01",25.2,,13.4,,18.9,,,"8",4.9,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","02",26.2,,13.5,,19.7,,,"8",1.2,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","03",21.6,,14.4,,17.0,,,"8",9.3,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","04",25.2,,9.5,,17.6,,,"8",1.9,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","05",20.8,,14.2,,17.0,,,"8",6.9,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","06",22.6,,14.2,,17.5,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","07",26.5,,8.1,,17.7,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","08",27.2,,11.6,,19.9,,,"8",4.8,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","09",24.2,,17.4,,19.3,,,"8",0.8,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","10",27.6,,12.4,,20.0,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","11",27.4,,13.1,,20.7,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","12",26.5,,11.5,,18.8,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","13",27.2,,10.2,,18.7,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","14",28.2,,8.5,,18.9,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","15",31.5,,13.2,,21.9,,,"8",0.4,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","16",31.0,,17.8,,23.7,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","17",31.4,,15.2,,22.8,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","18",29.1,,18.8,,23.4,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","19",29.6,,16.5,,22.6,,,"8",0.6,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","20",23.0,,18.6,,20.5,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","21",29.6,,15.6,,20.8,,,"8",10.6,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","08","22",22.4,,12.5,,17.0,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","23",27.5,,8.2,,17.7,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","24",31.8,,11.2,,20.9,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","25",33.8,,13.0,,23.1,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","26",26.6,,18.2,,20.9,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","27",25.4,,15.1,,20.2,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","28",29.5,,15.4,,21.9,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","29",31.0,,12.8,,21.1,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","30",32.0,,12.6,,21.1,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","08","31",31.5,,12.5,,20.8,,,"8",,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","01",25.3,,16.8,,20.3,,14.9,,3.3,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","02",24.5,,14.4,,19.3,,12.0,,14.7,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","03",21.2,,12.6,,15.7,,12.4,,7.3,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","04",23.7,,11.0,,17.3,,8.3,,9.3,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","05",19.1,,13.1,,15.8,,12.2,,7.5,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","06",21.4,,12.6,,16.5,,12.1,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","07",25.5,,12.0,,19.2,,9.4,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","08",25.5,,16.0,,20.6,,13.5,,21.4,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","09",22.6,,15.2,,17.9,,14.6,,2.4,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","10",25.8,,15.6,,21.0,,13.1,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","11",26.3,,17.0,,21.3,,13.8,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","12",24.6,,13.8,,19.7,,11.2,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","13",26.4,,14.0,,20.3,,11.3,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","14",27.1,,13.4,,20.7,,11.2,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","15",29.0,,18.3,,24.0,,16.5,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","16",28.5,,18.7,,23.1,,15.7,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","17",28.2,,20.0,,24.1,,18.0,,0.6,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","18",28.2,,19.3,,23.2,,17.7,,1.0,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","19",27.1,,18.9,,21.8,,16.5,,0.5,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","20",23.2,,17.2,,19.5,,16.7,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","21",27.6,,15.6,,19.9,,14.7,,21.0,,"W",,"9"
"249200180","LIMANOWA                      ","2024","08","22",21.0,,12.6,,16.3,,10.6,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","23",26.6,,12.6,,19.5,,9.5,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","24",30.0,,16.6,,22.9,,13.5,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","25",31.2,,19.7,,24.7,,16.9,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","26",25.1,,16.6,,20.0,,16.1,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","27",23.7,,16.4,,19.6,,16.1,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","28",27.7,,16.8,,21.5,,14.5,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","29",28.5,,16.0,,22.1,,13.6,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","30",29.7,,18.5,,23.8,,15.1,,,"9",,,"9"
"249200180","LIMANOWA                      ","2024","08","31",29.1,,18.1,,21.5,,14.0,,1.9,,"W",,"9"
"249200260","£¥CKO                         ","2024","08","01",26.1,,14.0,,19.3,,,"8",1.2,,"W",,"9"
"249200260","£¥CKO                         ","2024","08","02",25.5,,12.8,,19.1,,,"8",6.2,,"W",,"9"
"249200260","£¥CKO                         ","2024","08","03",20.5,,14.4,,16.9,,,"8",0.1,,"W",,"9"
"249200260","£¥CKO                         ","2024","08","04",25.2,,8.9,,17.1,,,"8",3.1,,"W",,"9"
"249200260","£¥CKO                         ","2024","08","05",20.5,,13.8,,16.6,,,"8",5.4,,"W",,"9"
"249200260","£¥CKO                         ","2024","08","06",22.7,,13.1,,17.1,,,"8",,"9",,,"9"
"249200260","£¥CKO                         ","2024","08","07",27.2,,8.9,,18.3,,,"8",,"9",,,"9"
